PriceDate,DLPH,AA,SYK,SSYS,CFMS,HPQ,ONVO,MGA,SPR,EIGI,ANSS,XONE,OA,TSLA,HXL,SGYP,CRS,SHLM,AXS,AJRD,ZBH,LMT,ADBE,VGR,AMAT,UTHR,ADSK,DDD
2017-02-17,1479884.0,4516838.0,863137.0,531380.0,1570259.0,17366721.0,1245954.0,944960.0,631683.0,1118180.0,550025.0,106942.0,181240.0,6257149.0,397074.0,4808205.0,222692.0,104607.0,241624.0,360177.0,1220881.0,882742.0,2143337.0,570434.55,14892760.0,324190.0,1816273.0,2149146.0
2017-02-21,1423790.0,3393391.0,1358184.0,856830.0,916541.0,17318051.0,1288794.0,1173498.0,1275281.0,1037338.0,552541.0,318659.0,276551.0,5676747.0,558251.0,5128771.0,228580.0,66583.0,384498.0,302255.0,1495848.0,957257.0,2032259.0,785496.6,13814798.0,600413.0,1910450.0,1681066.0
2017-02-22,2306079.0,2587865.0,805991.0,463038.0,526459.0,16654221.0,1543081.0,1067300.0,439887.0,582238.0,603226.0,137979.0,346803.0,8754975.0,646438.0,4243902.0,678124.0,76059.0,467488.0,231901.0,1327892.0,712715.0,1982071.0,948451.35,10380015.0,1620783.0,1350021.0,1532576.0
2017-02-23,2061160.0,7139960.0,1082819.0,599251.0,654942.0,37118842.0,1003850.0,1233236.0,1275402.0,1148264.0,1203389.0,157441.0,223250.0,14915249.0,302135.0,9691303.0,580832.0,123973.0,371901.0,185186.0,1463677.0,1008277.0,2382433.0,561799.35,7852525.0,1092403.0,1367978.0,1451279.0
2017-02-24,2683923.0,5763834.0,770746.0,599067.0,458246.0,19816072.0,960902.0,4550042.0,1334227.0,2359015.0,627896.0,109107.0,280025.0,8171626.0,570433.0,5209604.0,243888.0,74274.0,419153.0,164512.0,990259.0,929225.0,1942492.0,569201.85,7505777.0,414114.0,1370189.0,1657665.0
2017-02-27,1761129.0,3898368.0,1005613.0,458545.0,300355.0,12287497.0,1571714.0,2313010.0,966776.0,1303748.0,825036.0,83521.0,532455.0,11460810.0,713374.0,7841449.0,260589.0,193843.0,490784.0,592694.0,1578240.0,1500444.0,1550480.0,486305.4,6491371.0,873113.0,1535237.0,2682113.0
2017-02-28,1939023.0,4034102.0,1196762.0,1172827.0,643980.0,13940117.0,1116972.0,1279909.0,1450280.0,956387.0,837422.0,156529.0,753456.0,6078145.0,680877.0,6709232.0,315010.0,179705.0,1310100.0,401605.0,1244188.0,2049434.0,2008016.0,1245328.35,8585589.0,944803.0,1973196.0,9034755.0
2017-03-01,2419249.0,10564474.0,1271982.0,580799.0,458661.0,9818715.0,967229.0,1290170.0,1476482.0,910839.0,794775.0,119101.0,304325.0,4809488.0,917016.0,4775377.0,354684.0,185356.0,896841.0,397525.0,1101843.0,1125601.0,2356481.0,812189.7,7298251.0,1128600.0,2501887.0,4004558.0
2017-03-02,1918533.0,5099275.0,940446.0,646934.0,368580.0,12229182.0,1187406.0,1076303.0,1260098.0,445478.0,987139.0,119359.0,338502.0,3351833.0,489323.0,7487478.0,348705.0,77725.0,466461.0,1846046.0,772240.0,954181.0,1819664.0,2949331.35,7854762.0,504550.0,4309355.0,2392203.0
2017-03-03,1256898.0,3237996.0,1133782.0,539423.0,459414.0,14165479.0,928835.0,825470.0,963707.0,1217158.0,481247.0,148875.0,243383.0,2923168.0,622337.0,4552278.0,285699.0,98691.0,545214.0,740746.0,708081.0,771825.0,1361060.0,1431541.65,7244148.0,358554.0,4616970.0,2007860.0
2017-03-06,1555853.0,5764024.0,1373343.0,754687.0,432462.0,11162544.0,1389859.0,796650.0,885138.0,643986.0,472689.0,125225.0,178593.0,3352437.0,504676.0,3517306.0,281080.0,113296.0,588729.0,733207.0,851735.0,778290.0,1979700.0,1254065.4,8645805.0,529220.0,2571427.0,1886377.0
